Class,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30
nonsuc,24.107226666666676,23.23704827586208,23.629332142857145,23.248318518518523,23.4281576923077,23.651540000000004,23.009970833333337,23.102095652173915,23.910004545454544,23.84236190476191,23.475465,23.02811052631579,23.160005555555554,24.501770588235292,24.119306249999994,22.491333333333337,22.027707142857142,21.789769230769227,21.492675000000002,22.218181818181822,22.34055,21.5879,22.4537,23.160485714285716,21.592200000000002,20.150280000000002,19.64105,14.427733333333336,12.9495,12.4047
suc,23.98156000000001,23.431062068965517,24.42016428571429,23.560403703703713,24.400988461538468,24.78026400000001,23.89170000000001,25.19724347826087,25.723886363636367,24.911999999999995,24.635775000000002,24.633863157894737,24.87028333333333,26.10979411764706,25.0743625,22.763720000000003,23.007399999999997,22.011484615384614,21.842258333333334,21.99983636363636,21.29934,21.340566666666664,21.2076875,22.69592857142857,21.772400000000005,22.344380000000005,24.762100000000004,21.119699999999998,23.327849999999998,32.4348
nonsuc,26.756909999999998,26.47396896551724,27.81606785714285,27.487222222222226,26.75588461538462,27.50356800000001,27.993754166666676,27.202508695652174,26.890836363636367,28.320057142857145,28.125789999999995,26.977300000000003,28.050266666666673,28.105564705882355,27.2871125,25.23823333333333,26.546035714285715,24.45462307692308,24.386491666666668,25.43692727272727,24.061290000000003,24.536344444444442,25.3043375,23.65267142857143,24.270750000000003,23.26712,22.787174999999998,25.2919,21.5954,17.7747
nonsuc,24.979386666666674,24.639806896551725,24.606317857142862,25.19918888888889,25.971396153846158,24.598687999999996,25.40654166666667,25.597100000000005,25.958022727272727,26.389904761904766,24.435845000000004,25.02409473684211,25.45957222222222,26.617541176470585,26.86354375,23.558859999999996,25.003178571428574,25.03293846153846,26.453308333333336,25.09828181818182,24.507759999999998,25.199344444444442,23.716662499999998,25.512128571428573,26.76985,26.768579999999996,28.405575,28.277066666666666,31.7046,31.060800000000004
nonsuc,25.09334666666667,25.12196206896552,25.575317857142863,25.16368518518519,25.667023076923083,25.66601200000001,25.780262500000006,25.954439130434785,26.00632727272728,25.472400000000004,26.641845,25.78715263157895,25.97045555555555,27.31603529411765,26.259968750000002,25.005573333333334,22.69486428571429,23.53193846153846,24.528375,23.773818181818182,23.76924,24.598633333333332,23.969662500000002,23.397,25.73855,22.608600000000003,25.484250000000003,22.5123,23.2938,31.4244
nonsuc,27.137623333333334,27.576893103448274,26.560871428571424,27.0519037037037,26.905757692307702,27.465063999999998,27.78531666666667,27.177434782608692,26.831436363636364,25.80921904761904,26.433210000000003,27.13744736842105,27.648177777777782,27.82944705882353,26.890218749999995,26.31415333333333,26.72220714285714,27.396423076923075,27.86208333333333,28.61324545454545,28.145649999999996,27.254188888888887,26.72475,25.859057142857143,28.714433333333332,28.687299999999993,27.336025,23.650800000000004,23.92335,14.9286
nonsuc,23.291786666666667,24.611648275862073,24.119417857142857,24.94954074074074,24.788049999999995,24.335380000000004,24.958329166666662,23.84732173913043,24.911127272727274,24.345190476190478,25.354014999999997,25.24991052631579,24.43458888888889,24.999647058823523,25.53319375,24.434553333333337,23.370900000000002,23.65149230769231,22.745025000000002,24.89189090909091,24.54842,24.97716666666667,24.8247125,24.58571428571429,24.15941666666667,23.733420000000002,25.63485,18.1225,28.629599999999996,37.266799999999996
nonsuc,25.118023333333337,25.49028620689655,25.44856785714285,25.03837037037037,25.806230769230773,24.593704000000002,26.14426666666667,25.172373913043483,25.359445454545458,26.571538095238093,25.118074999999997,25.169121052631578,24.84136666666667,25.501258823529408,25.912224999999996,24.405833333333337,26.422121428571433,25.154415384615387,25.214125,25.039454545454547,23.821559999999998,25.012355555555555,23.425037500000002,24.393985714285716,25.51921666666667,24.965840000000004,24.606825000000004,23.426833333333335,19.41015,14.2992
nonsuc,28.000580000000014,26.841858620689653,27.230921428571435,28.07243333333334,27.269850000000005,26.48148400000001,27.169725,27.31272608695653,27.515199999999997,27.66514285714286,28.862305,28.87006315789473,27.996027777777783,28.916264705882355,28.8782125,27.149246666666667,26.956564285714286,27.8495,27.379558333333335,25.767754545454547,27.272550000000003,28.68076666666667,31.093625,29.172642857142854,29.647316666666672,31.57474,33.997225,35.5646,33.25065,31.4244
nonsuc,27.53158666666668,26.58980689655172,27.31791071428572,27.641574074074082,25.871253846153845,25.214884000000005,26.31867500000001,27.454365217391313,26.55846363636364,27.039766666666672,28.120130000000007,28.763336842105264,27.604594444444448,28.681894117647058,28.3382125,26.467466666666663,26.610049999999998,27.24465384615385,26.12883333333333,26.48681818181818,27.438229999999997,29.271,29.282225,30.52024285714285,33.765166666666666,34.82281999999999,32.1495,29.932100000000002,31.09035,28.296
nonsuc,26.66407333333333,26.80309310344828,28.074510714285715,27.191848148148157,26.55780384615385,27.654776000000002,27.391133333333332,26.74296956521739,26.28215909090909,27.083704761904766,27.119355000000002,25.85926315789474,27.123566666666665,28.27916470588235,28.157181249999997,26.033153333333335,27.239835714285714,28.959153846153843,27.574408333333334,29.503427272727276,30.799710000000005,26.81091111111111,28.401025000000004,30.943971428571427,27.878466666666665,30.433839999999996,30.623199999999997,24.817233333333338,29.30135,23.798900000000003
nonsuc,23.726983333333333,23.873013793103453,24.43189642857143,25.544722222222234,25.39198461538462,25.14585200000001,26.180174999999995,25.494439130434785,25.5024,25.104504761904764,25.155275,25.049789473684214,24.294266666666665,25.880364705882354,25.155431250000007,24.03178666666666,22.661621428571433,23.791638461538465,20.8955,22.73536363636364,24.461100000000002,21.49055555555556,18.5269125,18.737857142857145,21.93231666666667,17.92688,18.207925000000003,18.8411,31.01325,34.922200000000004
nonsuc,24.206596666666666,24.067455172413794,24.147153571428568,23.415140740740746,23.976446153846155,24.14748,24.319954166666665,22.908604347826095,23.700654545454544,24.710523809523814,24.098930000000003,25.101478947368417,23.495,25.142417647058824,24.874262499999997,23.106366666666666,24.10585,23.249176923076924,21.56665,23.66206363636364,25.025420000000004,24.474455555555554,23.37575,25.04012857142857,24.20905,25.749379999999995,30.302474999999998,25.05066666666666,21.037399999999998,14.7376
nonsuc,22.30413666666667,21.47342413793104,20.17314642857143,20.60756296296297,20.87009230769231,21.950727999999998,22.354833333333335,21.512226086956524,21.034081818181818,20.024842857142854,21.150205000000003,22.110221052631577,24.25822777777778,23.33741764705882,23.036525,20.128586666666664,19.366764285714286,19.53113076923077,21.82795,23.5101,24.04507,23.372255555555554,21.076237500000005,23.259800000000002,23.964,25.54756,25.991125,29.8974,22.838549999999998,14.0679
suc,26.78320666666667,25.973506896551733,26.836603571428572,27.318003703703702,26.2775,26.50161200000001,27.701070833333333,27.579930434782614,26.852931818181823,27.5166761904762,28.704870000000007,28.601805263157896,27.859938888888887,27.79894117647059,28.02435625,26.735226666666662,24.537385714285715,24.277346153846153,24.87995833333333,23.346509090909084,22.656489999999998,24.523266666666668,25.685237500000003,22.51374285714286,24.063666666666666,25.31478,26.3544,27.882099999999998,32.10045,31.4244
nonsuc,26.101010000000006,25.033665517241385,23.97932142857143,23.45596666666667,25.283111538461544,26.065800000000003,25.3451,24.719704347826088,23.714140909090915,24.916057142857145,26.643015000000002,28.081521052631572,28.029394444444442,26.18695882352941,24.549012500000003,23.109013333333337,23.628485714285716,24.4111,23.663916666666665,23.96649090909091,22.601549999999996,23.68787777777778,24.8282375,26.703200000000002,27.694216666666666,27.920620000000003,25.875225,23.49593333333333,17.859250000000003,17.0796
nonsuc,28.78557333333334,28.274962068965518,28.607085714285716,28.322907407407413,27.871861538461538,27.877588,28.604825,28.22594782608696,28.756590909090903,29.511861904761904,29.41267,29.778131578947374,30.419733333333333,28.305935294117642,25.788749999999997,25.335086666666665,25.143085714285714,23.783538461538463,23.461483333333334,23.833045454545456,23.810480000000002,22.339255555555557,25.223000000000003,24.190228571428573,23.557933333333335,21.737180000000002,15.27085,13.308633333333333,5.9829,5.3361
nonsuc,23.536936666666673,23.95409655172414,23.514857142857146,23.291022222222228,22.62296923076923,23.131035999999995,23.016049999999993,22.559517391304347,23.80480909090909,23.215095238095245,24.841390000000004,25.26865263157895,25.127877777777773,25.403888235294115,27.09474375,23.510879999999997,22.880328571428574,24.54943846153846,23.11504166666667,23.025372727272728,23.882070000000002,24.744766666666663,26.2079125,26.70791428571429,28.40821666666667,28.980240000000002,35.090424999999996,35.13763333333333,38.55845,51.876
suc,27.325456666666664,26.983541379310346,27.40941428571428,26.35472222222223,26.15909230769231,26.557368,26.880470833333337,26.95980434782609,28.229436363636363,26.91097619047619,28.280305,29.796905263157896,29.589977777777776,30.222441176470586,29.6614875,27.461213333333337,26.648785714285715,26.27662307692308,24.025908333333334,27.54773636363636,25.683839999999996,23.844722222222224,26.55245,25.765042857142863,29.634400000000003,33.33746,36.183025,32.8405,44.5524,49.4208
suc,26.422476666666665,26.198765517241377,26.10271785714286,25.32206296296296,25.64573846153846,25.192052000000004,26.43772916666667,26.473800000000004,26.173722727272732,27.451257142857145,28.264145000000003,28.480936842105255,28.66363888888889,28.797529411764707,27.86360625,25.47862666666667,25.070542857142858,24.843946153846154,23.20979166666667,23.798072727272725,22.811839999999997,24.360255555555554,23.320300000000003,25.376271428571435,30.6517,29.447519999999997,32.94645,31.865099999999998,32.1552,38.0016
nonsuc,27.39081333333333,27.213858620689653,26.778557142857146,27.483392592592583,26.901726923076918,26.871580000000005,25.85777916666667,26.39358260869566,28.75382727272728,28.97465238095239,29.18563000000001,28.418742105263163,28.484111111111115,29.409929411764708,28.347675000000002,26.894006666666666,23.910464285714284,24.316769230769232,23.593025,26.447900000000004,24.10886,25.102644444444447,26.936474999999998,29.131400000000003,27.877716666666668,27.911160000000002,23.32525,21.906200000000002,28.43355,28.296
nonsuc,28.825906666666665,29.158582758620682,27.97976785714286,27.75547037037038,28.361165384615383,27.218416,28.943637499999998,28.40319565217391,28.776772727272725,28.40344761904762,28.430320000000002,28.942500000000003,29.293472222222224,29.83892941176471,29.64055625,28.81164666666666,27.937742857142858,29.467284615384617,28.403174999999994,29.39208181818182,30.93121,29.441011111111113,32.1826,30.134414285714286,35.40831666666667,34.3197,33.131225,32.29216666666667,29.1246,37.073
nonsuc,27.14677,27.14152413793104,27.017339285714286,26.856814814814825,26.901615384615393,27.152196000000004,26.82581666666667,28.28437391304348,27.362750000000002,27.024238095238097,28.432495,28.22647368421052,29.394788888888886,29.19168235294117,28.2390875,26.559526666666667,25.756328571428572,25.482253846153835,26.980841666666663,24.50306363636364,25.94366,26.389366666666668,24.498849999999997,26.660699999999995,27.629266666666666,30.099,32.7028,30.587866666666667,28.42745,39.562
nonsuc,26.77252666666667,26.689306896551724,26.50699642857143,27.45333703703704,28.16211538461539,27.81944800000001,26.873666666666676,27.09472608695652,26.903963636363642,26.743157142857143,27.664299999999997,27.034889473684213,28.00493888888888,26.897,27.21930625,25.8858,26.898842857142856,26.37346153846154,26.810875,25.39171818181818,25.855079999999997,25.521922222222223,26.0132,25.4433,24.327483333333333,22.35528,20.031325,23.719066666666667,25.258699999999997,35.1735
nonsuc,27.74923,27.607979310344827,27.153207142857145,27.406203703703707,27.87694615384616,27.785768000000004,27.08791666666667,27.369504347826087,26.840363636363637,26.360733333333332,26.552639999999997,26.430431578947367,28.039516666666664,27.409894117647056,27.28415625,26.393639999999998,26.741485714285716,26.670876923076925,28.16215,28.06166363636364,27.42387,26.40278888888889,26.1175625,25.62632857142857,25.638583333333333,25.01368,22.164525,19.86396666666667,15.18675,10.9254
suc,27.280616666666663,26.840186206896558,27.41071785714286,27.422140740740733,27.778600000000004,27.216235999999995,27.6225625,28.10438695652174,27.624786363636364,27.499042857142854,27.981595,28.941947368421054,28.501922222222227,28.414288235294116,27.9479625,26.58728666666667,25.54256428571429,25.276592307692304,25.475899999999996,26.029818181818186,26.777229999999996,25.54987777777778,24.062925000000003,26.25832857142857,27.857766666666663,26.94006,26.250974999999997,23.966800000000003,27.1944,28.296
nonsuc,26.88854000000001,26.247472413793112,26.74322857142858,27.231737037037046,26.906230769230767,26.975144000000004,26.548683333333344,27.49132608695652,28.048463636363632,27.80476190476191,29.04436,27.914631578947372,27.69262777777778,28.085123529411764,27.88191875,25.813413333333337,26.660107142857147,25.890969230769237,24.940991666666665,23.901681818181817,23.029329999999998,23.71682222222222,25.138925,26.231700000000007,27.74185,28.04432,25.556775000000002,32.23253333333333,37.69695,32.4348
suc,27.38641,27.98076551724138,27.313310714285713,26.9932962962963,26.93656153846154,27.494680000000002,25.9525625,27.652778260869567,27.316886363636357,27.921466666666667,28.14574,27.947026315789476,28.820522222222223,28.276976470588234,27.590881250000002,26.630513333333333,25.565935714285718,24.74193846153846,27.160166666666665,26.012054545454546,27.70349,27.447255555555557,27.2066375,29.78282857142857,29.69203333333333,26.2286,26.2767,21.2475,18.655250000000002,20.4227
nonsuc,20.214353333333335,19.242882758620695,19.312421428571422,19.552237037037035,19.566084615384614,19.906660000000002,19.626483333333336,20.36601304347826,20.603636363636365,20.79825238095238,19.997715000000003,19.90575789473684,19.065733333333338,21.282917647058824,21.07293125,19.226426666666672,19.350435714285712,19.96712307692308,18.856608333333337,18.745772727272726,17.87636,17.911355555555552,17.9873125,20.127942857142862,21.29883333333333,20.817339999999998,17.6673,16.8333,20.50665,20.2788
